"country","province","date","actual_cases"
"South Africa",NA,2020-02-16,0
"South Africa",NA,2020-02-17,0
"South Africa",NA,2020-02-18,0
"South Africa",NA,2020-02-19,0
"South Africa",NA,2020-02-20,0
"South Africa",NA,2020-02-21,0
"South Africa",NA,2020-02-22,0
"South Africa",NA,2020-02-23,0
"South Africa",NA,2020-02-24,0
"South Africa",NA,2020-02-25,0
"South Africa",NA,2020-02-26,0
"South Africa",NA,2020-02-27,0
"South Africa",NA,2020-02-28,0
"South Africa",NA,2020-02-29,0
"South Africa",NA,2020-03-01,0
"South Africa",NA,2020-03-02,0
"South Africa",NA,2020-03-03,0
"South Africa",NA,2020-03-04,0
"South Africa",NA,2020-03-05,1
"South Africa",NA,2020-03-06,1
"South Africa",NA,2020-03-07,1
"South Africa",NA,2020-03-08,3
"South Africa",NA,2020-03-09,3
"South Africa",NA,2020-03-10,7
"South Africa",NA,2020-03-11,13
"South Africa",NA,2020-03-12,17
"South Africa",NA,2020-03-13,24
"South Africa",NA,2020-03-14,38
"South Africa",NA,2020-03-15,51
"South Africa",NA,2020-03-16,62
"South Africa",NA,2020-03-17,62
"South Africa",NA,2020-03-18,116
"South Africa",NA,2020-03-19,150
"South Africa",NA,2020-03-20,202
"South Africa",NA,2020-03-21,240
"South Africa",NA,2020-03-22,274
"South Africa",NA,2020-03-23,402
"South Africa",NA,2020-03-24,554
"South Africa",NA,2020-03-25,709
"South Africa",NA,2020-03-26,927
"South Africa",NA,2020-03-27,1170
"South Africa",NA,2020-03-28,1187
"South Africa",NA,2020-03-29,1280
"South Africa",NA,2020-03-30,1326
"South Africa",NA,2020-03-31,1353
"Spain",NA,2020-01-22,0
"Spain",NA,2020-01-23,0
"Spain",NA,2020-01-24,0
"Spain",NA,2020-01-25,0
"Spain",NA,2020-01-26,0
"Spain",NA,2020-01-27,0
"Spain",NA,2020-01-28,0
"Spain",NA,2020-01-29,0
"Spain",NA,2020-01-30,0
"Spain",NA,2020-01-31,0
"Spain",NA,2020-02-01,1
"Spain",NA,2020-02-02,1
"Spain",NA,2020-02-03,1
"Spain",NA,2020-02-04,1
"Spain",NA,2020-02-05,1
"Spain",NA,2020-02-06,1
"Spain",NA,2020-02-07,1
"Spain",NA,2020-02-08,1
"Spain",NA,2020-02-09,2
"Spain",NA,2020-02-10,2
"Spain",NA,2020-02-11,2
"Spain",NA,2020-02-12,2
"Spain",NA,2020-02-13,2
"Spain",NA,2020-02-14,2
"Spain",NA,2020-02-15,2
"Spain",NA,2020-02-16,2
"Spain",NA,2020-02-17,2
"Spain",NA,2020-02-18,2
"Spain",NA,2020-02-19,2
"Spain",NA,2020-02-20,2
"Spain",NA,2020-02-21,2
"Spain",NA,2020-02-22,2
"Spain",NA,2020-02-23,2
"Spain",NA,2020-02-24,2
"Spain",NA,2020-02-25,6
"Spain",NA,2020-02-26,13
"Spain",NA,2020-02-27,15
"Spain",NA,2020-02-28,32
"Spain",NA,2020-02-29,45
"Spain",NA,2020-03-01,84
"Spain",NA,2020-03-02,120
"Spain",NA,2020-03-03,165
"Spain",NA,2020-03-04,222
"Spain",NA,2020-03-05,259
"Spain",NA,2020-03-06,400
"Spain",NA,2020-03-07,500
"Spain",NA,2020-03-08,673
"Spain",NA,2020-03-09,1073
"Spain",NA,2020-03-10,1695
"Spain",NA,2020-03-11,2277
"Spain",NA,2020-03-12,2277
"Spain",NA,2020-03-13,5232
"Spain",NA,2020-03-14,6391
"Spain",NA,2020-03-15,7798
"Spain",NA,2020-03-16,9942
"Spain",NA,2020-03-17,11748
"Spain",NA,2020-03-18,13910
"Spain",NA,2020-03-19,17963
"Spain",NA,2020-03-20,20410
"Spain",NA,2020-03-21,25374
"Spain",NA,2020-03-22,28768
"Spain",NA,2020-03-23,35136
"Spain",NA,2020-03-24,39885
"Spain",NA,2020-03-25,49515
"Spain",NA,2020-03-26,57786
"Spain",NA,2020-03-27,65719
"Spain",NA,2020-03-28,73235
"Spain",NA,2020-03-29,80110
"Spain",NA,2020-03-30,87956
"Spain",NA,2020-03-31,95923
"Sri Lanka",NA,2020-01-22,0
"Sri Lanka",NA,2020-01-23,0
"Sri Lanka",NA,2020-01-24,0
"Sri Lanka",NA,2020-01-25,0
"Sri Lanka",NA,2020-01-26,0
"Sri Lanka",NA,2020-01-27,1
"Sri Lanka",NA,2020-01-28,1
"Sri Lanka",NA,2020-01-29,1
"Sri Lanka",NA,2020-01-30,1
"Sri Lanka",NA,2020-01-31,1
"Sri Lanka",NA,2020-02-01,1
"Sri Lanka",NA,2020-02-02,1
"Sri Lanka",NA,2020-02-03,1
"Sri Lanka",NA,2020-02-04,1
"Sri Lanka",NA,2020-02-05,1
"Sri Lanka",NA,2020-02-06,1
"Sri Lanka",NA,2020-02-07,1
"Sri Lanka",NA,2020-02-08,1
"Sri Lanka",NA,2020-02-09,1
"Sri Lanka",NA,2020-02-10,1
"Sri Lanka",NA,2020-02-11,1
"Sri Lanka",NA,2020-02-12,1
"Sri Lanka",NA,2020-02-13,1
"Sri Lanka",NA,2020-02-14,1
"Sri Lanka",NA,2020-02-15,1
"Sri Lanka",NA,2020-02-16,1
"Sri Lanka",NA,2020-02-17,1
"Sri Lanka",NA,2020-02-18,1
"Sri Lanka",NA,2020-02-19,1
"Sri Lanka",NA,2020-02-20,1
"Sri Lanka",NA,2020-02-21,1
"Sri Lanka",NA,2020-02-22,1
"Sri Lanka",NA,2020-02-23,1
"Sri Lanka",NA,2020-02-24,1
"Sri Lanka",NA,2020-02-25,1
"Sri Lanka",NA,2020-02-26,1
"Sri Lanka",NA,2020-02-27,1
"Sri Lanka",NA,2020-02-28,1
"Sri Lanka",NA,2020-02-29,1
"Sri Lanka",NA,2020-03-01,1
"Sri Lanka",NA,2020-03-02,1
"Sri Lanka",NA,2020-03-03,1
"Sri Lanka",NA,2020-03-04,1
"Sri Lanka",NA,2020-03-05,1
"Sri Lanka",NA,2020-03-06,1
"Sri Lanka",NA,2020-03-07,1
"Sri Lanka",NA,2020-03-08,1
"Sri Lanka",NA,2020-03-09,1
"Sri Lanka",NA,2020-03-10,1
"Sri Lanka",NA,2020-03-11,2
"Sri Lanka",NA,2020-03-12,2
"Sri Lanka",NA,2020-03-13,6
"Sri Lanka",NA,2020-03-14,10
"Sri Lanka",NA,2020-03-15,18
"Sri Lanka",NA,2020-03-16,28
"Sri Lanka",NA,2020-03-17,44
"Sri Lanka",NA,2020-03-18,51
"Sri Lanka",NA,2020-03-19,60
"Sri Lanka",NA,2020-03-20,73
"Sri Lanka",NA,2020-03-21,77
"Sri Lanka",NA,2020-03-22,82
"Sri Lanka",NA,2020-03-23,97
"Sri Lanka",NA,2020-03-24,102
"Sri Lanka",NA,2020-03-25,102
"Sri Lanka",NA,2020-03-26,106
"Sri Lanka",NA,2020-03-27,106
"Sri Lanka",NA,2020-03-28,113
"Sri Lanka",NA,2020-03-29,117
"Sri Lanka",NA,2020-03-30,122
"Sri Lanka",NA,2020-03-31,143
"Sudan",NA,2020-01-22,0
"Sudan",NA,2020-01-23,0
"Sudan",NA,2020-01-24,0
"Sudan",NA,2020-01-25,0
"Sudan",NA,2020-01-26,0
"Sudan",NA,2020-01-27,0
"Sudan",NA,2020-01-28,0
"Sudan",NA,2020-01-29,0
"Sudan",NA,2020-01-30,0
"Sudan",NA,2020-01-31,0
"Sudan",NA,2020-02-01,0
"Sudan",NA,2020-02-02,0
"Sudan",NA,2020-02-03,0
"Sudan",NA,2020-02-04,0
"Sudan",NA,2020-02-05,0
"Sudan",NA,2020-02-06,0
"Sudan",NA,2020-02-07,0
"Sudan",NA,2020-02-08,0
"Sudan",NA,2020-02-09,0
"Sudan",NA,2020-02-10,0
"Sudan",NA,2020-02-11,0
"Sudan",NA,2020-02-12,0
"Sudan",NA,2020-02-13,0
"Sudan",NA,2020-02-14,0
"Sudan",NA,2020-02-15,0
"Sudan",NA,2020-02-16,0
"Sudan",NA,2020-02-17,0
"Sudan",NA,2020-02-18,0
"Sudan",NA,2020-02-19,0
"Sudan",NA,2020-02-20,0
"Sudan",NA,2020-02-21,0
"Sudan",NA,2020-02-22,0
"Sudan",NA,2020-02-23,0
"Sudan",NA,2020-02-24,0
"Sudan",NA,2020-02-25,0
"Sudan",NA,2020-02-26,0
"Sudan",NA,2020-02-27,0
"Sudan",NA,2020-02-28,0
"Sudan",NA,2020-02-29,0
"Sudan",NA,2020-03-01,0
"Sudan",NA,2020-03-02,0
"Sudan",NA,2020-03-03,0
"Sudan",NA,2020-03-04,0
"Sudan",NA,2020-03-05,0
"Sudan",NA,2020-03-06,0
"Sudan",NA,2020-03-07,0
"Sudan",NA,2020-03-08,0
"Sudan",NA,2020-03-09,0
"Sudan",NA,2020-03-10,0
"Sudan",NA,2020-03-11,0
"Sudan",NA,2020-03-12,0
"Sudan",NA,2020-03-13,1
"Sudan",NA,2020-03-14,1
"Sudan",NA,2020-03-15,1
"Sudan",NA,2020-03-16,1
"Sudan",NA,2020-03-17,1
"Sudan",NA,2020-03-18,2
"Sudan",NA,2020-03-19,2
"Sudan",NA,2020-03-20,2
"Sudan",NA,2020-03-21,2
"Sudan",NA,2020-03-22,2
"Sudan",NA,2020-03-23,2
"Sudan",NA,2020-03-24,3
"Sudan",NA,2020-03-25,3
"Sudan",NA,2020-03-26,3
"Sudan",NA,2020-03-27,3
"Sudan",NA,2020-03-28,5
"Sudan",NA,2020-03-29,6
"Sudan",NA,2020-03-30,6
"Sudan",NA,2020-03-31,7
"Suriname",NA,2020-01-22,0
"Suriname",NA,2020-01-23,0
"Suriname",NA,2020-01-24,0
"Suriname",NA,2020-01-25,0
"Suriname",NA,2020-01-26,0
"Suriname",NA,2020-01-27,0
"Suriname",NA,2020-01-28,0
"Suriname",NA,2020-01-29,0
"Suriname",NA,2020-01-30,0
"Suriname",NA,2020-01-31,0
"Suriname",NA,2020-02-01,0
"Suriname",NA,2020-02-02,0
"Suriname",NA,2020-02-03,0
"Suriname",NA,2020-02-04,0
"Suriname",NA,2020-02-05,0
"Suriname",NA,2020-02-06,0
"Suriname",NA,2020-02-07,0
"Suriname",NA,2020-02-08,0
"Suriname",NA,2020-02-09,0
"Suriname",NA,2020-02-10,0
"Suriname",NA,2020-02-11,0
"Suriname",NA,2020-02-12,0
"Suriname",NA,2020-02-13,0
"Suriname",NA,2020-02-14,0
"Suriname",NA,2020-02-15,0
"Suriname",NA,2020-02-16,0
"Suriname",NA,2020-02-17,0
"Suriname",NA,2020-02-18,0
"Suriname",NA,2020-02-19,0
"Suriname",NA,2020-02-20,0
"Suriname",NA,2020-02-21,0
"Suriname",NA,2020-02-22,0
"Suriname",NA,2020-02-23,0
"Suriname",NA,2020-02-24,0
"Suriname",NA,2020-02-25,0
"Suriname",NA,2020-02-26,0
"Suriname",NA,2020-02-27,0
"Suriname",NA,2020-02-28,0
"Suriname",NA,2020-02-29,0
"Suriname",NA,2020-03-01,0
"Suriname",NA,2020-03-02,0
"Suriname",NA,2020-03-03,0
"Suriname",NA,2020-03-04,0
"Suriname",NA,2020-03-05,0
"Suriname",NA,2020-03-06,0
"Suriname",NA,2020-03-07,0
"Suriname",NA,2020-03-08,0
"Suriname",NA,2020-03-09,0
"Suriname",NA,2020-03-10,0
"Suriname",NA,2020-03-11,0
"Suriname",NA,2020-03-12,0
"Suriname",NA,2020-03-13,0
"Suriname",NA,2020-03-14,1
"Suriname",NA,2020-03-15,1
"Suriname",NA,2020-03-16,1
"Suriname",NA,2020-03-17,1
"Suriname",NA,2020-03-18,1
"Suriname",NA,2020-03-19,1
"Suriname",NA,2020-03-20,4
"Suriname",NA,2020-03-21,4
"Suriname",NA,2020-03-22,5
"Suriname",NA,2020-03-23,5
"Suriname",NA,2020-03-24,7
"Suriname",NA,2020-03-25,8
"Suriname",NA,2020-03-26,8
"Suriname",NA,2020-03-27,8
"Suriname",NA,2020-03-28,8
"Suriname",NA,2020-03-29,8
"Suriname",NA,2020-03-30,8
"Suriname",NA,2020-03-31,9
"Sweden",NA,2020-01-22,0
"Sweden",NA,2020-01-23,0
"Sweden",NA,2020-01-24,0
"Sweden",NA,2020-01-25,0
"Sweden",NA,2020-01-26,0
"Sweden",NA,2020-01-27,0
"Sweden",NA,2020-01-28,0
"Sweden",NA,2020-01-29,0
"Sweden",NA,2020-01-30,0
"Sweden",NA,2020-01-31,1
"Sweden",NA,2020-02-01,1
"Sweden",NA,2020-02-02,1
"Sweden",NA,2020-02-03,1
"Sweden",NA,2020-02-04,1
"Sweden",NA,2020-02-05,1
"Sweden",NA,2020-02-06,1
"Sweden",NA,2020-02-07,1
"Sweden",NA,2020-02-08,1
"Sweden",NA,2020-02-09,1
"Sweden",NA,2020-02-10,1
"Sweden",NA,2020-02-11,1
"Sweden",NA,2020-02-12,1
"Sweden",NA,2020-02-13,1
"Sweden",NA,2020-02-14,1
"Sweden",NA,2020-02-15,1
"Sweden",NA,2020-02-16,1
"Sweden",NA,2020-02-17,1
"Sweden",NA,2020-02-18,1
"Sweden",NA,2020-02-19,1
"Sweden",NA,2020-02-20,1
"Sweden",NA,2020-02-21,1
"Sweden",NA,2020-02-22,1
"Sweden",NA,2020-02-23,1
"Sweden",NA,2020-02-24,1
"Sweden",NA,2020-02-25,1
"Sweden",NA,2020-02-26,2
"Sweden",NA,2020-02-27,7
"Sweden",NA,2020-02-28,7
"Sweden",NA,2020-02-29,12
"Sweden",NA,2020-03-01,14
"Sweden",NA,2020-03-02,15
"Sweden",NA,2020-03-03,21
"Sweden",NA,2020-03-04,35
"Sweden",NA,2020-03-05,94
"Sweden",NA,2020-03-06,101
"Sweden",NA,2020-03-07,161
"Sweden",NA,2020-03-08,203
"Sweden",NA,2020-03-09,248
"Sweden",NA,2020-03-10,355
"Sweden",NA,2020-03-11,500
"Sweden",NA,2020-03-12,599
"Sweden",NA,2020-03-13,814
"Sweden",NA,2020-03-14,961
"Sweden",NA,2020-03-15,1022
"Sweden",NA,2020-03-16,1103
"Sweden",NA,2020-03-17,1190
"Sweden",NA,2020-03-18,1279
"Sweden",NA,2020-03-19,1439
"Sweden",NA,2020-03-20,1639
"Sweden",NA,2020-03-21,1763
"Sweden",NA,2020-03-22,1934
"Sweden",NA,2020-03-23,2046
"Sweden",NA,2020-03-24,2286
"Sweden",NA,2020-03-25,2526
"Sweden",NA,2020-03-26,2840
"Sweden",NA,2020-03-27,3069
"Sweden",NA,2020-03-28,3447
"Sweden",NA,2020-03-29,3700
"Sweden",NA,2020-03-30,4028
"Sweden",NA,2020-03-31,4435
"Switzerland",NA,2020-01-22,0
"Switzerland",NA,2020-01-23,0
"Switzerland",NA,2020-01-24,0
"Switzerland",NA,2020-01-25,0
"Switzerland",NA,2020-01-26,0
"Switzerland",NA,2020-01-27,0
"Switzerland",NA,2020-01-28,0
"Switzerland",NA,2020-01-29,0
"Switzerland",NA,2020-01-30,0
"Switzerland",NA,2020-01-31,0
"Switzerland",NA,2020-02-01,0
"Switzerland",NA,2020-02-02,0
"Switzerland",NA,2020-02-03,0
"Switzerland",NA,2020-02-04,0
"Switzerland",NA,2020-02-05,0
"Switzerland",NA,2020-02-06,0
"Switzerland",NA,2020-02-07,0
"Switzerland",NA,2020-02-08,0
"Switzerland",NA,2020-02-09,0
"Switzerland",NA,2020-02-10,0
"Switzerland",NA,2020-02-11,0
"Switzerland",NA,2020-02-12,0
"Switzerland",NA,2020-02-13,0
"Switzerland",NA,2020-02-14,0
"Switzerland",NA,2020-02-15,0
"Switzerland",NA,2020-02-16,0
"Switzerland",NA,2020-02-17,0
"Switzerland",NA,2020-02-18,0
"Switzerland",NA,2020-02-19,0
"Switzerland",NA,2020-02-20,0
"Switzerland",NA,2020-02-21,0
"Switzerland",NA,2020-02-22,0
"Switzerland",NA,2020-02-23,0
"Switzerland",NA,2020-02-24,0
"Switzerland",NA,2020-02-25,1
"Switzerland",NA,2020-02-26,1
"Switzerland",NA,2020-02-27,8
"Switzerland",NA,2020-02-28,8
"Switzerland",NA,2020-02-29,18
"Switzerland",NA,2020-03-01,27
"Switzerland",NA,2020-03-02,42
"Switzerland",NA,2020-03-03,56
"Switzerland",NA,2020-03-04,90
"Switzerland",NA,2020-03-05,114
"Switzerland",NA,2020-03-06,214
"Switzerland",NA,2020-03-07,268
"Switzerland",NA,2020-03-08,337
"Switzerland",NA,2020-03-09,374
"Switzerland",NA,2020-03-10,491
"Switzerland",NA,2020-03-11,652
"Switzerland",NA,2020-03-12,652
"Switzerland",NA,2020-03-13,1139
"Switzerland",NA,2020-03-14,1359
"Switzerland",NA,2020-03-15,2200
"Switzerland",NA,2020-03-16,2200
"Switzerland",NA,2020-03-17,2700
"Switzerland",NA,2020-03-18,3028
"Switzerland",NA,2020-03-19,4075
"Switzerland",NA,2020-03-20,5294
"Switzerland",NA,2020-03-21,6575
"Switzerland",NA,2020-03-22,7474
"Switzerland",NA,2020-03-23,8795
"Switzerland",NA,2020-03-24,9877
"Switzerland",NA,2020-03-25,10897
"Switzerland",NA,2020-03-26,11811
"Switzerland",NA,2020-03-27,12928
"Switzerland",NA,2020-03-28,14076
"Switzerland",NA,2020-03-29,14829
"Switzerland",NA,2020-03-30,15922
"Switzerland",NA,2020-03-31,16605
"Taiwan*",NA,2020-01-22,1
"Taiwan*",NA,2020-01-23,1
"Taiwan*",NA,2020-01-24,3
"Taiwan*",NA,2020-01-25,3
"Taiwan*",NA,2020-01-26,4
"Taiwan*",NA,2020-01-27,5
"Taiwan*",NA,2020-01-28,8
"Taiwan*",NA,2020-01-29,8
"Taiwan*",NA,2020-01-30,9
"Taiwan*",NA,2020-01-31,10
"Taiwan*",NA,2020-02-01,10
"Taiwan*",NA,2020-02-02,10
"Taiwan*",NA,2020-02-03,10
"Taiwan*",NA,2020-02-04,11
"Taiwan*",NA,2020-02-05,11
"Taiwan*",NA,2020-02-06,16
"Taiwan*",NA,2020-02-07,16
"Taiwan*",NA,2020-02-08,17
"Taiwan*",NA,2020-02-09,18
"Taiwan*",NA,2020-02-10,18
"Taiwan*",NA,2020-02-11,18
"Taiwan*",NA,2020-02-12,18
"Taiwan*",NA,2020-02-13,18
"Taiwan*",NA,2020-02-14,18
"Taiwan*",NA,2020-02-15,18
"Taiwan*",NA,2020-02-16,20
"Taiwan*",NA,2020-02-17,22
"Taiwan*",NA,2020-02-18,22
"Taiwan*",NA,2020-02-19,23
"Taiwan*",NA,2020-02-20,24
"Taiwan*",NA,2020-02-21,26
"Taiwan*",NA,2020-02-22,26
"Taiwan*",NA,2020-02-23,28
"Taiwan*",NA,2020-02-24,30
"Taiwan*",NA,2020-02-25,31
"Taiwan*",NA,2020-02-26,32
"Taiwan*",NA,2020-02-27,32
"Taiwan*",NA,2020-02-28,34
"Taiwan*",NA,2020-02-29,39
"Taiwan*",NA,2020-03-01,40
"Taiwan*",NA,2020-03-02,41
"Taiwan*",NA,2020-03-03,42
"Taiwan*",NA,2020-03-04,42
"Taiwan*",NA,2020-03-05,44
"Taiwan*",NA,2020-03-06,45
"Taiwan*",NA,2020-03-07,45
"Taiwan*",NA,2020-03-08,45
"Taiwan*",NA,2020-03-09,45
"Taiwan*",NA,2020-03-10,47
"Taiwan*",NA,2020-03-11,48
"Taiwan*",NA,2020-03-12,49
"Taiwan*",NA,2020-03-13,50
"Taiwan*",NA,2020-03-14,53
"Taiwan*",NA,2020-03-15,59
"Taiwan*",NA,2020-03-16,67
"Taiwan*",NA,2020-03-17,77
"Taiwan*",NA,2020-03-18,100
"Taiwan*",NA,2020-03-19,108
"Taiwan*",NA,2020-03-20,135
"Taiwan*",NA,2020-03-21,153
"Taiwan*",NA,2020-03-22,169
"Taiwan*",NA,2020-03-23,195
"Taiwan*",NA,2020-03-24,215
"Taiwan*",NA,2020-03-25,235
"Taiwan*",NA,2020-03-26,252
"Taiwan*",NA,2020-03-27,267
"Taiwan*",NA,2020-03-28,283
"Taiwan*",NA,2020-03-29,298
"Taiwan*",NA,2020-03-30,306
"Taiwan*",NA,2020-03-31,322
"Tanzania, United Republic of",NA,2020-01-22,0
"Tanzania, United Republic of",NA,2020-01-23,0
"Tanzania, United Republic of",NA,2020-01-24,0
"Tanzania, United Republic of",NA,2020-01-25,0
"Tanzania, United Republic of",NA,2020-01-26,0
"Tanzania, United Republic of",NA,2020-01-27,0
"Tanzania, United Republic of",NA,2020-01-28,0
"Tanzania, United Republic of",NA,2020-01-29,0
"Tanzania, United Republic of",NA,2020-01-30,0
"Tanzania, United Republic of",NA,2020-01-31,0
"Tanzania, United Republic of",NA,2020-02-01,0
"Tanzania, United Republic of",NA,2020-02-02,0
"Tanzania, United Republic of",NA,2020-02-03,0
"Tanzania, United Republic of",NA,2020-02-04,0
"Tanzania, United Republic of",NA,2020-02-05,0
"Tanzania, United Republic of",NA,2020-02-06,0
"Tanzania, United Republic of",NA,2020-02-07,0
"Tanzania, United Republic of",NA,2020-02-08,0
"Tanzania, United Republic of",NA,2020-02-09,0
"Tanzania, United Republic of",NA,2020-02-10,0
"Tanzania, United Republic of",NA,2020-02-11,0
"Tanzania, United Republic of",NA,2020-02-12,0
"Tanzania, United Republic of",NA,2020-02-13,0
"Tanzania, United Republic of",NA,2020-02-14,0
"Tanzania, United Republic of",NA,2020-02-15,0
"Tanzania, United Republic of",NA,2020-02-16,0
"Tanzania, United Republic of",NA,2020-02-17,0
"Tanzania, United Republic of",NA,2020-02-18,0
"Tanzania, United Republic of",NA,2020-02-19,0
"Tanzania, United Republic of",NA,2020-02-20,0
"Tanzania, United Republic of",NA,2020-02-21,0
"Tanzania, United Republic of",NA,2020-02-22,0
"Tanzania, United Republic of",NA,2020-02-23,0
"Tanzania, United Republic of",NA,2020-02-24,0
"Tanzania, United Republic of",NA,2020-02-25,0
"Tanzania, United Republic of",NA,2020-02-26,0
"Tanzania, United Republic of",NA,2020-02-27,0
"Tanzania, United Republic of",NA,2020-02-28,0
"Tanzania, United Republic of",NA,2020-02-29,0
"Tanzania, United Republic of",NA,2020-03-01,0
"Tanzania, United Republic of",NA,2020-03-02,0
"Tanzania, United Republic of",NA,2020-03-03,0
"Tanzania, United Republic of",NA,2020-03-04,0
"Tanzania, United Republic of",NA,2020-03-05,0
"Tanzania, United Republic of",NA,2020-03-06,0
"Tanzania, United Republic of",NA,2020-03-07,0
"Tanzania, United Republic of",NA,2020-03-08,0
"Tanzania, United Republic of",NA,2020-03-09,0
"Tanzania, United Republic of",NA,2020-03-10,0
"Tanzania, United Republic of",NA,2020-03-11,0
"Tanzania, United Republic of",NA,2020-03-12,0
"Tanzania, United Republic of",NA,2020-03-13,0
"Tanzania, United Republic of",NA,2020-03-14,0
"Tanzania, United Republic of",NA,2020-03-15,0
"Tanzania, United Republic of",NA,2020-03-16,1
"Tanzania, United Republic of",NA,2020-03-17,1
"Tanzania, United Republic of",NA,2020-03-18,3
"Tanzania, United Republic of",NA,2020-03-19,6
"Tanzania, United Republic of",NA,2020-03-20,6
"Tanzania, United Republic of",NA,2020-03-21,6
"Tanzania, United Republic of",NA,2020-03-22,12
"Tanzania, United Republic of",NA,2020-03-23,12
"Tanzania, United Republic of",NA,2020-03-24,12
"Tanzania, United Republic of",NA,2020-03-25,12
"Tanzania, United Republic of",NA,2020-03-26,13
"Tanzania, United Republic of",NA,2020-03-27,13
"Tanzania, United Republic of",NA,2020-03-28,14
"Tanzania, United Republic of",NA,2020-03-29,14
"Tanzania, United Republic of",NA,2020-03-30,19
"Tanzania, United Republic of",NA,2020-03-31,19
"Thailand",NA,2020-01-22,2
"Thailand",NA,2020-01-23,3
"Thailand",NA,2020-01-24,5
"Thailand",NA,2020-01-25,7
"Thailand",NA,2020-01-26,8
"Thailand",NA,2020-01-27,8
"Thailand",NA,2020-01-28,14
"Thailand",NA,2020-01-29,14
"Thailand",NA,2020-01-30,14
"Thailand",NA,2020-01-31,19
"Thailand",NA,2020-02-01,19
"Thailand",NA,2020-02-02,19
"Thailand",NA,2020-02-03,19
"Thailand",NA,2020-02-04,25
"Thailand",NA,2020-02-05,25
"Thailand",NA,2020-02-06,25
"Thailand",NA,2020-02-07,25
"Thailand",NA,2020-02-08,32
"Thailand",NA,2020-02-09,32
"Thailand",NA,2020-02-10,32
"Thailand",NA,2020-02-11,33
"Thailand",NA,2020-02-12,33
"Thailand",NA,2020-02-13,33
"Thailand",NA,2020-02-14,33
"Thailand",NA,2020-02-15,33
"Thailand",NA,2020-02-16,34
"Thailand",NA,2020-02-17,35
"Thailand",NA,2020-02-18,35
"Thailand",NA,2020-02-19,35
"Thailand",NA,2020-02-20,35
"Thailand",NA,2020-02-21,35
"Thailand",NA,2020-02-22,35
"Thailand",NA,2020-02-23,35
"Thailand",NA,2020-02-24,35
"Thailand",NA,2020-02-25,37
"Thailand",NA,2020-02-26,40
"Thailand",NA,2020-02-27,40
"Thailand",NA,2020-02-28,41
"Thailand",NA,2020-02-29,42
"Thailand",NA,2020-03-01,42
"Thailand",NA,2020-03-02,43
"Thailand",NA,2020-03-03,43
"Thailand",NA,2020-03-04,43
"Thailand",NA,2020-03-05,47
"Thailand",NA,2020-03-06,48
"Thailand",NA,2020-03-07,50
"Thailand",NA,2020-03-08,50
"Thailand",NA,2020-03-09,50
"Thailand",NA,2020-03-10,53
"Thailand",NA,2020-03-11,59
"Thailand",NA,2020-03-12,70
"Thailand",NA,2020-03-13,75
"Thailand",NA,2020-03-14,82
"Thailand",NA,2020-03-15,114
"Thailand",NA,2020-03-16,147
"Thailand",NA,2020-03-17,177
"Thailand",NA,2020-03-18,212
"Thailand",NA,2020-03-19,272
"Thailand",NA,2020-03-20,322
"Thailand",NA,2020-03-21,411
"Thailand",NA,2020-03-22,599
"Thailand",NA,2020-03-23,721
"Thailand",NA,2020-03-24,827
"Thailand",NA,2020-03-25,934
"Thailand",NA,2020-03-26,1045
"Thailand",NA,2020-03-27,1136
"Thailand",NA,2020-03-28,1245
"Thailand",NA,2020-03-29,1388
"Thailand",NA,2020-03-30,1524
"Thailand",NA,2020-03-31,1651
"Togo",NA,2020-01-22,0
"Togo",NA,2020-01-23,0
"Togo",NA,2020-01-24,0
"Togo",NA,2020-01-25,0
"Togo",NA,2020-01-26,0
"Togo",NA,2020-01-27,0
"Togo",NA,2020-01-28,0
"Togo",NA,2020-01-29,0
"Togo",NA,2020-01-30,0
"Togo",NA,2020-01-31,0
"Togo",NA,2020-02-01,0
"Togo",NA,2020-02-02,0
"Togo",NA,2020-02-03,0
"Togo",NA,2020-02-04,0
"Togo",NA,2020-02-05,0
"Togo",NA,2020-02-06,0
"Togo",NA,2020-02-07,0
"Togo",NA,2020-02-08,0
"Togo",NA,2020-02-09,0
"Togo",NA,2020-02-10,0
"Togo",NA,2020-02-11,0
"Togo",NA,2020-02-12,0
"Togo",NA,2020-02-13,0
"Togo",NA,2020-02-14,0
"Togo",NA,2020-02-15,0
"Togo",NA,2020-02-16,0
"Togo",NA,2020-02-17,0
"Togo",NA,2020-02-18,0
"Togo",NA,2020-02-19,0
"Togo",NA,2020-02-20,0
"Togo",NA,2020-02-21,0
"Togo",NA,2020-02-22,0
"Togo",NA,2020-02-23,0
"Togo",NA,2020-02-24,0
"Togo",NA,2020-02-25,0
"Togo",NA,2020-02-26,0
"Togo",NA,2020-02-27,0
"Togo",NA,2020-02-28,0
"Togo",NA,2020-02-29,0
"Togo",NA,2020-03-01,0
"Togo",NA,2020-03-02,0
"Togo",NA,2020-03-03,0
"Togo",NA,2020-03-04,0
"Togo",NA,2020-03-05,0
"Togo",NA,2020-03-06,1
"Togo",NA,2020-03-07,1
"Togo",NA,2020-03-08,1
"Togo",NA,2020-03-09,1
"Togo",NA,2020-03-10,1
"Togo",NA,2020-03-11,1
"Togo",NA,2020-03-12,1
"Togo",NA,2020-03-13,1
"Togo",NA,2020-03-14,1
"Togo",NA,2020-03-15,1
